CellName,strain,treatment,Rm,Rb,maxFiringRate
2025_01_30_04,SHR,0,208.298695962309,1.45247733036575e-09,36.6374049956805
2025_01_30_01,SHR,0,37.7579501735296,1.039691974994e-10,28.27496495995
2024_12_13_03,SHR,0,35.9423640273069,6.48328336763108e-11,29.7256052496378
2024_11_20_02,SHR,0,31.8304718936462,2.17412436636809e-10,18.709164975238
